"alicia","bat2","bat3","bat4","bat5","bat6","bat7","bella","betty","black-panther","c","cat","cc","ccc","ccs","cerce","cerceson","cindy","cs","d","dcd","dd","ddld","eve","falcon","flapper","fran","gayle","gremlin","hera","hilga","hulk","jenna-bat","jupiter","kelly","ldc","lds","lsd","mabel","marce","no-band","ola","opal","piper","queen","r","rc","rina","s","sam6","sc","scc","scs","sd","shania","sheldon","six","snow","son-of-ola","speedster","ss","sss","streblick","vampison","vixen","zaria","zelda"
1.83949123687084,2.1782974823314,2.53416370452525,1.66359782328892,1.46159981646098,2.03064572395507,1.45474077260248,2.20592783149328,1.65921895528811,1.66908769500682,1.7851561475046,1.64494885137419,1.93051929209462,1.88584830179777,1.08195573008069,1.55738816806959,3.22882091212012,1.8189408879578,1.0498880005075,0.924600848869913,0,1.34864895775014,1.44043116867701,1.95433850556615,1.3496051070677,2.34867022176009,2.01970202720813,2.34979903191811,1.5089582605939,2.35408089478756,1.08271395649827,1.33465556667337,1.16499517379942,2.57432214678417,2.37894652680674,3.75031666476247,1.40323848363529,1.44126480797419,2.32681605769341,1.89058987402367,1.15946954747538,1.37817093028036,2.84432324692618,2.19569058411204,2.72987600112179,2.73268419828734,1.37658888465012,2.98981268207389,1.34122347978786,1.4796184070592,1.01417002009855,0.902878812888063,2.15813967319828,1.41301994125568,3.42415827172656,2.20231416777518,1.6079330450046,1.55739875290322,1.58437612046875,2.45090973749195,2.02514358518372,1.2495858173244,3.61587492124661,2.62190051456227,1.40849151983107,1.78025858577494,2.66166387677694
2.43540853589558,2.75344650657155,3.00829949443115,1.90438990876813,1.81803547970612,2.75353380750746,2.17824327697413,2.28643379191416,2.39972294831728,2.18620621125825,2.30715909172228,2.26490337766236,2.73544115939634,2.52199914275756,1.81579327277986,2.09276108565146,3.6848430743329,2.64641306985641,2.16999201005096,1.47593089721975,1.34864895775014,0,1.86168968563493,2.55055737130157,1.80377266499529,2.6406712737914,2.64378966195796,3.1113559249167,2.15326723507164,3.19116624586093,1.63644703157903,2.03811357134494,2.00792307196262,3.05735914215048,2.65132160056531,4.4752030043054,2.20615611658204,2.18192899295074,2.9662350987425,2.50368079980233,1.95623998344694,1.93160482339737,3.37534507779415,2.51029246741615,3.07962949060928,3.27139597207984,1.36053074472088,3.28378361672363,1.99378850099462,1.98017778259267,1.94384682494403,1.72663043511234,2.87518247660088,1.78999241643343,3.61967766502738,2.55451256836216,2.1032313988042,1.81490531250555,2.15031014289726,2.79326501438455,2.6536752833442,2.11646993580836,3.68984097367722,3.10197049016354,2.0369229368145,2.26286043637012,3.09903123881279
1.89118237278535,2.10831709786145,2.39226240800404,1.78597250752467,1.61448134455998,2.09132317462576,2.23402073909306,1.72052813885574,2.00508898391987,1.69424954063062,2.47061975791708,1.21170207013687,1.98895383537514,2.0797711740287,1.56461998763244,1.58083140327195,2.80139832995503,2.26143116222717,1.71047759225085,1.51638784338522,1.44043116867701,1.86168968563493,0,2.22941131941891,0.910363903141028,2.1889292620016,2.46537494018888,2.91986731480352,1.61169768281012,2.11761580663773,1.64372331294302,1.64469445272403,1.66794212490884,2.097990715392,2.32821783466676,3.93123606392544,1.65540283466307,1.54021940538823,2.70663773036857,1.71384176402641,1.61355099984858,1.92827489623576,2.44328895259898,2.37049838771437,2.49461679192147,3.33092637366747,1.62791481014013,2.32400715127139,2.08166781322788,1.43465778248824,1.50627374139507,1.67505214649402,2.57934077369981,1.30255036148733,2.74078118223121,1.80009988955544,2.12748170113733,1.98879607788539,1.73212180827599,1.88899896523662,1.70096428218058,1.584441596874,3.23015631566193,2.07782820894158,1.68626523442952,1.54927865584568,2.41730912234099
2.25473973650596,1.52639887905228,2.43853513997601,2.35981737189164,2.56598057239207,1.78808839114205,2.45068012538058,2.57571754086968,1.96982006976828,1.89728798084622,2.83812390980826,2.35876987269722,2.4154537618943,2.30389269903646,1.530521023024,1.86041364479432,3.16096732843784,2.22246141509836,1.93061549533692,1.90919278639595,1.95433850556615,2.55055737130157,2.22941131941891,0,2.46274093274249,2.88823987308054,2.57702082293749,3.04930561575792,2.26994595517484,2.93900319401798,2.23009538626546,2.22045933130293,2.0260061754051,2.72582977812551,2.92274806805075,3.54642675861856,1.46613909306516,1.01264456611235,2.68396961856964,2.22803459225531,1.84773097027338,1.51109638873801,3.26854016020756,2.91037285041354,3.38728501163033,3.23834294477197,2.35154110676074,3.95024247790551,1.6051132164534,2.54434583598957,1.85112077599554,1.89411511164048,1.96886852937509,2.54653039568799,4.14454836717583,2.27412488003173,1.51435270637517,3.03564713067014,1.13852777133296,2.53582256623515,2.37666345167856,1.65452625335002,4.16699611297598,2.54370761073843,2.20993324922593,2.21536458870352,3.07510584546884
1.81182278678181,2.32066468970609,2.72775066201836,1.67527519095134,1.33678742808066,2.15724973619118,2.02831703280955,1.80479464957389,2.11594854709232,1.90718966231141,2.38483150867486,1.13814087839153,2.05759644178439,1.96736612797709,1.72124849011234,1.83370077844413,3.18536281811856,2.38545404058248,1.68868157325029,1.51763103638447,1.3496051070677,1.80377266499529,0.910363903141028,2.46274093274249,0,1.91646289712108,2.50170354809806,2.87243577449381,1.57623149956106,2.01232092510946,1.69454403699359,1.63959007614892,1.70619620111161,2.3980181010341,2.34428542879951,4.07367998601339,1.73162575209081,1.81166600158962,2.74838137100983,1.79676508657234,1.67030449293292,1.99494890342402,2.39595080986951,2.16493567141932,2.56658777552633,3.462863082055,1.50249763679165,2.13165423408722,2.25600367988185,1.4703214130759,1.58448983917604,1.64731018746965,2.54963676578185,0.842443769198147,2.55281309205954,1.82719570179194,2.19797639279601,1.63701412392631,1.97805136338302,1.99529510420803,1.89739919108353,1.61133634553316,3.35907524090931,2.56796754804441,1.67417248345485,1.47023371883169,2.45444670669182
1.76179337207011,2.27228144312124,3.27007697024927,2.02168422042369,1.53314168988628,2.5193478713753,2.30111653277189,1.30170649905821,2.80976730471972,2.53995914786962,2.91982598943891,2.18365552619153,3.0128977106591,2.90300056763304,2.52269704404949,2.05185091199268,3.33813247629481,2.70438979829497,2.50688185645699,2.28490218443497,2.34867022176009,2.6406712737914,2.1889292620016,2.88823987308054,1.91646289712108,0,2.91559436234508,3.23066334229757,1.77048192955265,2.98206171418608,2.44180125062537,2.34377208733442,2.60080441609771,3.42964925192832,1.86996254727292,4.50895628750311,2.20511881216339,2.39866447499616,3.05939133470471,2.08752167674236,2.51727331020757,2.79987309513222,2.32412568805571,1.55808042338132,2.25397658303536,3.85518534318147,2.1273130433313,2.47334696969816,2.98683576342853,2.62847234212929,2.56309658809007,2.54927528418272,2.75825458304376,2.23646962868405,2.32154849478842,1.54486075244965,2.81225617407318,2.52229744683142,2.59079514263288,1.17931669314551,2.14207587060285,2.04416330591815,3.5914233722094,2.66567234147725,1.90605670910564,1.36997353143903,2.30665149190052
1.87152312330528,2.55759268756642,3.45844409960114,2.80227112199439,2.23703785777134,2.43281802922377,2.50116211162194,2.86856794795667,1.62932518754334,2.21227711412755,1.83499202654715,2.59987775265277,2.52704506753804,3.14172318103903,1.98929808103739,2.55814097975143,3.62666380605433,1.45975433232951,1.49583249767909,1.58835441787894,2.01970202720813,2.64378966195796,2.46537494018888,2.57702082293749,2.50170354809806,2.91559436234508,0,1.75596724274018,2.36585694183035,2.68471100747382,1.57123321167322,1.92791041000017,2.25995168050726,2.72846263925074,2.32485280678197,2.71904226103872,1.88405007889213,2.21672853349395,1.11884947212328,2.83375244053818,1.76694338414432,2.55614073907341,2.24604251809769,2.14862723329667,2.42904114039145,2.24445569545451,2.53246850316362,3.3967294637082,1.9279505008675,2.26848808302705,2.47602804864091,1.9011899382942,2.15054380660396,2.85927575867463,3.52859371254039,3.10816946334443,2.845903392515,3.21683797909839,2.64976209477154,2.90775681624551,2.38734103532619,1.83495005068026,4.77131174974267,3.16134689200285,1.84604514388181,2.61610519817481,1.94328639757431
2.40811438407364,3.16660888355282,3.85104405794108,3.02635110629172,2.54631258091037,2.89851518301115,2.48798184595446,3.31833787018861,2.7201087443135,3.15364899915288,1.7841463507104,2.882052436943,3.27113248039013,3.29508926891124,2.68299542915933,2.92582832331448,4.17125499596543,2.20521066897824,1.84846402791694,2.44381972160436,2.34979903191811,3.1113559249167,2.91986731480352,3.04930561575792,2.87243577449381,3.23066334229757,1.75596724274018,0,3.06579284962717,3.27506694643498,1.96528057194087,2.65915679112501,2.76937691617678,3.46119630832842,3.16908595462883,3.10926595229264,2.1684248509265,2.78099066564945,2.56493338310807,3.39589728592048,2.27431218406898,2.72705393175437,3.31095327720578,2.36476150023506,3.36195614855646,1.68833120148857,2.85733183047409,3.62806488612248,2.54112362030128,2.63104880767161,2.71258431592856,2.58893256194894,2.81068203712088,3.14694151999334,4.129411446683,3.3332056626927,2.96783610782098,3.32920416834144,3.0866957258993,3.41971493873911,2.9890553554325,2.55676645249092,4.73390262181268,3.60056420115547,2.53971157542101,3.13212694070843,2.94708064385977
1.58549410031489,1.74331553468515,2.60282128700841,1.95295372828377,1.7849365777577,2.17098003577275,1.97414648887435,1.65815157336892,1.593781587714,1.34225277682283,2.47034403562702,1.90112251835917,1.59002479155381,2.23439480147634,1.38150131387212,1.52174465062048,2.86401947506638,1.80558358783991,1.62715304607238,1.32971448320581,1.5089582605939,2.15326723507164,1.61169768281012,2.26994595517484,1.57623149956106,1.77048192955265,2.36585694183035,3.06579284962717,0,2.16675659841195,1.94137834194123,1.23845127407995,1.44196515200732,2.50712845653426,1.74798514224748,4.08181686884144,1.86399268380652,1.72422401679135,2.24781983047309,1.22127372106415,1.89608999083926,2.34907524221056,2.15729472137463,2.14973656858431,1.97756020043219,3.47600088661674,1.97806671512962,2.7361596430069,1.98431794872418,2.13362809861709,1.64160655100897,1.43319621244457,2.11158030668435,1.7152456771209,2.69617635141782,1.84505326291167,2.29367074505498,2.12110366067077,1.81264913844161,1.7664644934452,1.67672926905996,1.20987310935367,3.53727097878623,2.14714076793404,1.33971451352526,1.05166976295464,2.16125581237762
2.27422354318512,2.7895539100277,2.83792505083149,2.87192764999282,2.57088566014098,2.24330438031849,2.75733688865581,2.95230062741467,2.06589015155248,2.18847620367473,3.17311261120423,1.64797745204262,1.56229945586362,2.35511928494265,2.26983234273734,2.66238700494776,2.79019534979938,2.50494678355098,1.97085799420802,2.35229354486007,2.35408089478756,3.19116624586093,2.11761580663773,2.93900319401798,2.01232092510946,2.98206171418608,2.68471100747382,3.27506694643498,2.16675659841195,0,2.75976612894563,2.11956558066837,2.01787711365367,1.89096275108577,3.11277127394123,3.59203032061288,2.34460203259573,2.29391737798522,2.5649443631138,2.11211083847037,2.46284427764561,2.71213916710488,2.22524652219643,3.14805490788655,2.85872793039459,4.03574536145309,3.01328189121308,2.4739399768199,2.75164248636105,2.22779531331775,2.17083019817166,2.11378733348563,2.44444354012532,2.3802122785793,3.07726036107217,2.53718738835552,2.84641613680613,2.89654101795058,2.47394883404019,2.67104672705026,2.33536853622445,2.00666126690218,4.41795431001685,2.5648667964115,2.28839650655584,2.12838865040994,2.52856040057625
1.86537885131287,2.42781609016956,2.99463056337212,2.05892089093018,1.43593527872297,2.23334417380456,1.75305688011073,2.3729868924743,1.90648739902426,1.99494370039466,1.61032958788345,1.99954357758092,2.51018595771376,2.72830296440527,1.48111498540603,1.84251591845685,3.47682269183962,1.86965842908439,1.24278983286293,1.16873339641265,1.08271395649827,1.63644703157903,1.64372331294302,2.23009538626546,1.69454403699359,2.44180125062537,1.57123321167322,1.96528057194087,1.94137834194123,2.75976612894563,0,1.72256650905403,1.90256735134046,2.82571160222694,2.21622744506757,3.62236858320789,1.59302786441294,1.78919259418853,2.16211536770735,2.47527848553028,0.993786317843029,1.887306957092,2.72772964376559,1.83400122502825,2.58944560609772,2.20411410628056,1.70224445980969,3.07005648077351,1.61601105012761,1.64439872562905,1.7368463369085,1.38905321448312,2.41512594257652,2.02396163264804,3.44414295925805,2.63266629035668,2.22898714524682,2.15050534941902,2.08044407169343,2.60781621704025,2.19255907723397,1.4545936981244,4.01096627851474,2.8232672628093,1.4836036353536,2.17228865039617,2.3826970791552
1.42244348537219,2.18119414999461,2.59563634519561,1.95253658435539,1.95515386331358,2.12696673578355,2.04672019962186,2.07359748167724,1.50693395950152,1.62794207204936,1.84168142331624,1.96384733021873,1.54471286050203,2.01171798859194,1.59092802207082,1.73017539973651,2.90609256426797,1.38740004348111,1.31814582196616,0.975840645214263,1.33465556667337,2.03811357134494,1.64469445272403,2.22045933130293,1.63959007614892,2.34377208733442,1.92791041000017,2.65915679112501,1.23845127407995,2.11956558066837,1.72256650905403,0,1.25564652334084,2.31668562787049,1.95186511410486,3.62216132377716,1.67454116755422,1.72414016461321,1.89213849341655,1.65840040670007,1.80063071013625,2.17089567866746,2.22069526520792,2.25805754401872,2.29999553805835,3.01600154065819,1.81105267060206,2.73035454767691,1.85199950543764,1.83926704645836,1.57491908373812,1.5317730794697,2.39234747704243,1.6463982807479,2.86309228601576,2.25040698675759,2.26547649821125,2.09300353506663,2.03800906319587,2.2852985680633,1.4967101433256,1.35609604022541,3.67151397718106,2.47966826070719,1.49817198493323,1.71382406804539,2.24208398100428
1.76062160125992,2.1967558952846,2.04123480686394,1.7723774540672,2.10284768012853,1.7564975618852,1.84362302067695,2.17769983929078,1.48586587050356,1.37197837966091,2.09517420855811,1.71662794474601,1.37260436042362,1.76417084869043,1.3226292295677,1.54527290923793,2.72841564221431,1.64056944296266,1.19675453743709,1.19518420864312,1.16499517379942,2.00792307196262,1.66794212490884,2.0260061754051,1.70619620111161,2.60080441609771,2.25995168050726,2.76937691617678,1.44196515200732,2.01787711365367,1.90256735134046,1.25564652334084,0,2.11323889146884,2.43155639802373,3.77318244524473,1.70796263700699,1.57526645069889,2.218823441096,1.48507118360899,1.86873524720384,1.92526293975235,2.70233448174269,2.62517208773922,2.504097137805,3.0900019683423,1.81777243942968,2.90934481737897,1.43712688772886,1.98747954711915,0.81575310905196,1.30489130443274,2.08703906787277,1.73000748143401,3.31397733254501,2.16091083400701,1.90684573161561,2.09071863673459,1.63357198082501,2.52105633920916,2.06755543492514,1.56525504876657,3.54328003516461,2.23560065570663,1.43230150270745,1.72796932007917,2.44549646780887
2.40477370020664,2.73583198105812,2.71691392308733,2.935061578215,2.94986156426569,2.29332905206918,3.06990235691608,2.84580360942181,2.03209844602683,2.16538694872647,3.34021206554625,1.96465277530622,1.91695814961658,2.69792036917576,2.22939028835137,2.83373227513115,2.66029539093956,2.54331731561273,2.29138432846269,2.40555665555502,2.57432214678417,3.05735914215048,2.097990715392,2.72582977812551,2.3980181010341,3.42964925192832,2.72846263925074,3.46119630832842,2.50712845653426,1.89096275108577,2.82571160222694,2.31668562787049,2.11323889146884,0,3.14896482662133,3.45118237841054,2.55067902360338,2.22471025023046,2.63269677930941,2.537974857412,2.53208819636881,2.66621683962419,2.81023670849783,3.44342387848874,2.79618326258223,4.06186622245703,3.09437181054546,2.99435359989626,2.55924715147039,2.21997013179235,2.35096485273541,2.33017454199824,2.43644493156439,2.70073228003387,3.5421551475337,2.75454905491746,2.70076373677058,3.36075284586237,2.22601768238939,2.95104287216896,2.78752877917848,2.39977500553736,4.39583163078248,2.39920222072919,2.40866824544098,2.47782578743829,2.68151768398285
1.51182153542482,2.48510718119785,2.97830058367162,2.10643037693716,1.98257218574139,2.42362562976249,2.51968877405665,1.60269271144054,2.50332072580901,2.0983595576038,2.37239352773663,2.67520162272729,2.88206539946166,3.36599716228254,2.41941590824305,1.87462578077258,3.05726642532555,2.12988317997335,2.35600764798989,1.94095540137132,2.37894652680674,2.65132160056531,2.32821783466676,2.92274806805075,2.34428542879951,1.86996254727292,2.32485280678197,3.16908595462883,1.74798514224748,3.11277127394123,2.21622744506757,1.95186511410486,2.43155639802373,3.14896482662133,0,4.27900520926833,2.38914322048458,2.497161572188,2.38257318403438,2.19808930662565,2.51116517171742,3.13368129624606,1.94177212745996,1.68778734329791,1.35021920364394,3.33467695779117,2.23192382053254,2.64932751300796,2.60953512722789,2.72176961794239,2.56230944292958,2.52324965033019,2.9430749927614,2.63978985391706,2.32662207315002,2.48616800103274,3.1753887887929,2.88229162761176,2.71521391595875,2.03959451215226,2.0356256040712,2.05321802218831,3.7963519672598,2.73229334036964,1.57465840511591,1.80275280970529,1.59642922394618
3.442068756406,3.50464384086194,4.62933726325068,4.50258300003497,3.97056974794655,3.77806404732943,4.27925105197293,4.45594771934991,3.00499211118677,3.85714030441188,3.94081259749347,3.77986708702403,3.63611035308761,3.92075165070536,3.56094066508215,4.22439988499039,4.82172255371151,2.99460600669874,3.22307478463191,3.56122556591394,3.75031666476247,4.4752030043054,3.93123606392544,3.54642675861856,4.07367998601339,4.50895628750311,2.71904226103872,3.10926595229264,4.08181686884144,3.59203032061288,3.62236858320789,3.62216132377716,3.77318244524473,3.45118237841054,4.27900520926833,0,2.99087581824419,3.2663241829663,2.83956561500167,4.19203624656924,3.29032265725049,3.43598397235493,3.65067967272484,4.04951574704956,4.28016986041258,3.9573575860221,4.3297905650498,4.84765272705123,3.55607867858767,3.33498872319979,3.86581036552135,3.58510725952933,2.99779064629752,4.31654137906341,5.10137752013164,4.14460615607283,3.8089018533143,4.84528540582239,3.82388356561034,4.18750982377989,3.779276782575,3.38711303726404,5.73585074536606,4.26191927518464,3.63857994977577,4.22494636960714,3.72310213718304
1.51761636146153,1.61291650101313,2.69080319026561,2.0551305900111,1.74952787839087,1.8250863494094,2.10042751468873,2.0948632771881,1.67825496781124,1.90411250390266,2.1519173776866,1.7146500278989,2.14238644392852,1.88497560143697,1.46461516615812,1.58321369189019,3.18712107509731,1.59729736651454,1.25762444167709,1.38375835291018,1.40323848363529,2.20615611658204,1.65540283466307,1.46613909306516,1.73162575209081,2.20511881216339,1.88405007889213,2.1684248509265,1.86399268380652,2.34460203259573,1.59302786441294,1.67454116755422,1.70796263700699,2.55067902360338,2.38914322048458,2.99087581824419,0,1.06078866352668,2.20026539514224,2.00814543576507,1.38634836282527,1.30917418865865,2.45870116729376,2.09363664420171,2.81239564702985,2.70799042344756,1.79660603191053,3.06433503960952,1.64829646649706,1.75996622051324,1.55813303741263,1.61963625367179,1.87931032742141,1.91189656046679,3.30399562451806,1.81715784645481,1.69217822128596,2.49509791082361,1.57886945554574,1.99707408749313,1.6169621494884,1.17759388368247,3.68104072757435,2.39867066574628,1.58765607606423,1.83587825463272,2.39024503003874
1.76629009328253,1.31447064494024,2.27497368592127,2.02404643021777,1.96058058529236,1.5344540937131,2.11045198009416,2.1225349108353,1.4707756261146,1.53374888898121,2.61849621711281,1.62729059541701,1.87714218154252,1.84963898643237,1.1241861568656,1.58775461356608,2.81369134344074,1.8130976098686,1.45453451130348,1.4825611888886,1.44126480797419,2.18192899295074,1.54021940538823,1.01264456611235,1.81166600158962,2.39866447499616,2.21672853349395,2.78099066564945,1.72422401679135,2.29391737798522,1.78919259418853,1.72414016461321,1.57526645069889,2.22471025023046,2.497161572188,3.2663241829663,1.06078866352668,0,2.3022482474309,1.73638599087865,1.24801977176486,1.18210711895423,2.66644405840148,2.54070335864452,2.80567114446452,3.23529496104091,1.99831123368428,3.30581796921074,1.59955572703653,1.79859190111357,1.40418939561645,1.36911903348577,1.68569289595288,1.9689522905445,3.55998369205409,1.76557052929792,1.30547495103675,2.55089813807244,0.909486076885108,1.99827482494644,1.84343666577208,1.00940533673747,3.86759405836261,2.07407004648841,1.61191988029426,1.68839039703926,2.57934118135101
1.93132953193505,2.58158148572576,3.49238357733122,3.14461777647053,2.69471945104429,2.50829899952929,2.87575673629833,2.98104409295637,1.34852802264147,2.12826561922027,2.38761838522369,2.74674826522258,2.21368107255407,3.10822551653868,2.10403770590764,2.70985536582408,3.40543067575718,1.22368988677518,1.75066568102888,1.74034337626428,2.32681605769341,2.9662350987425,2.70663773036857,2.68396961856964,2.74838137100983,3.05939133470471,1.11884947212328,2.56493338310807,2.24781983047309,2.5649443631138,2.16211536770735,1.89213849341655,2.218823441096,2.63269677930941,2.38257318403438,2.83956561500167,2.20026539514224,2.3022482474309,0,2.73730043322426,2.12008739415449,2.8791775946214,2.05569841986722,2.68057333777483,2.21183512321285,2.86832433407579,2.89812671952455,3.59532539235754,2.22211490146369,2.5719275483012,2.59117251456642,2.05696509286205,2.09245136411607,3.00384931744614,3.5141951434589,3.21446871305487,3.10704488407047,3.42761273987051,2.76441178199054,2.93073491561585,2.33590821589611,1.91598332824661,4.90920634028335,2.95717450521791,1.85011890438353,2.63538906286131,1.82749999967833
1.86570308120763,1.82558362911987,1.9362681481338,1.75183089139371,2.12095448512965,1.94440626204486,2.41539947801215,1.75190600536235,2.06061785992044,1.31830333369795,2.7781719499383,1.94191812175465,1.63282750956176,2.01357979121307,1.83818212870563,1.47746728092223,2.50630580817168,2.24967418601899,2.01166629669062,1.79902696888007,1.89058987402367,2.50368079980233,1.71384176402641,2.22803459225531,1.79676508657234,2.08752167674236,2.83375244053818,3.39589728592048,1.22127372106415,2.11211083847037,2.47527848553028,1.65840040670007,1.48507118360899,2.537974857412,2.19808930662565,4.19203624656924,2.00814543576507,1.73638599087865,2.73730043322426,0,2.3875889699,2.44291031727249,2.35539268651332,2.59480684854905,2.46662307701933,3.827246144915,2.00235582238971,2.70460794976795,2.2972999447577,2.41251444397801,1.6178142028019,1.94650270799311,2.47217932113001,1.89277546220853,2.80080807197283,1.54193379839761,2.29143969623743,2.33353989613828,1.83766671229468,1.79282895930987,1.83983970849722,1.65679657464954,3.33992692069522,2.09338729364579,1.80806013062137,1.16346426391604,2.46060984149597
1.94621026115638,2.06282618761335,2.97473548963717,2.30409801709873,1.6722155915164,2.01840213203903,1.8887408887232,2.51496564377656,1.54506003319493,1.97750834012655,2.24803284132703,1.72855761025524,2.19962688086668,2.34915185284681,1.23649042920109,2.00313191352757,3.37264717916389,1.81161893333486,1.18799658929253,1.37467607478973,1.15946954747538,1.95623998344694,1.61355099984858,1.84773097027338,1.67030449293292,2.51727331020757,1.76694338414432,2.27431218406898,1.89608999083926,2.46284427764561,0.993786317843029,1.80063071013625,1.86873524720384,2.53208819636881,2.51116517171742,3.29032265725049,1.38634836282527,1.24801977176486,2.12008739415449,2.3875889699,0,1.4317302017497,2.71947058757017,2.31212002800853,2.75344655372701,2.76019580537738,2.0650000376288,3.30136382581529,1.6939588019245,1.44837488683346,1.68359617002676,1.12766227018429,1.9299187485359,1.93983455080606,3.63647767188357,2.47110967284364,1.81018594326854,2.34883839517524,1.65083849204147,2.48579149478143,2.10224866425334,1.10287910829826,4.18825721949845,2.62080215523675,1.58133957283862,2.10044712017123,2.56046555966597
2.32316322928871,2.12091965548091,2.72283852998718,2.20478507582269,2.03370613030565,2.12160758974936,2.09245280400105,2.64574410936143,2.08139949014189,2.29372100937625,2.6939417736954,1.80852831989432,2.45241086614429,1.79759713533336,1.57252995872777,2.10254680985314,3.43068532323756,2.37898652810344,1.77206671620396,1.82687808376114,1.37817093028036,1.93160482339737,1.92827489623576,1.51109638873801,1.99494890342402,2.79987309513222,2.55614073907341,2.72705393175437,2.34907524221056,2.71213916710488,1.887306957092,2.17089567866746,1.92526293975235,2.66621683962419,3.13368129624606,3.43598397235493,1.30917418865865,1.18210711895423,2.8791775946214,2.44291031727249,1.4317302017497,0,3.40633276138736,2.8053208771286,3.51231014272056,3.26401578581858,2.02091828893872,3.59461637033261,1.77402075689279,1.67374929338114,1.62385216156943,1.60172062211293,2.09882825296754,2.01280821087348,4.09945606662314,2.17800196193174,0.931981863071997,2.33725418793952,1.32460470552094,2.6290973889102,2.4492621479704,1.65637983249811,3.94003422569643,2.77870329346754,2.13116154031515,2.29079989598527,3.29268124782653
1.89112021172041,2.64689608021493,3.48171627213764,2.98453597826012,2.46035786199379,2.62302475075178,3.27720345005207,2.41620275773651,2.28929730883323,2.34211869258855,3.04129168631702,2.53654581152214,2.46941928860762,3.24565706861415,2.74543161711704,2.65928726471272,3.16791336229421,2.24706591609785,2.4633518269524,2.32341420025047,2.84432324692618,3.37534507779415,2.44328895259898,3.26854016020756,2.39595080986951,2.32412568805571,2.24604251809769,3.31095327720578,2.15729472137463,2.22524652219643,2.72772964376559,2.22069526520792,2.70233448174269,2.81023670849783,1.94177212745996,3.65067967272484,2.45870116729376,2.66644405840148,2.05569841986722,2.35539268651332,2.71947058757017,3.40633276138736,0,2.41306839001971,1.79421863424135,3.84596665554949,2.89376702088688,2.45130109651855,3.13513402855212,2.74645935486582,2.9791315534906,2.72950284287627,2.8600051639989,2.8154271274696,1.89404994190711,2.66667122494262,3.60865463456411,3.42475998737111,3.1456922141513,2.085710853983,1.89869709137413,2.14814381768001,4.41109750827722,2.81604489165669,2.10076494567303,2.19420553168822,1.2859622559259
1.54929762389628,2.57234543286804,3.41891821781652,2.05764556161869,1.30577030143349,2.54680334302971,2.02198221680356,1.89817782634115,2.736586623332,2.50587372834735,2.17452778719153,2.45966153168011,3.22507459999166,3.39089801060427,2.44948209544453,2.16938396226501,3.67601853134148,2.46576980944783,2.16991692496801,2.05868619816625,2.19569058411204,2.51029246741615,2.37049838771437,2.91037285041354,2.16493567141932,1.55808042338132,2.14862723329667,2.36476150023506,2.14973656858431,3.14805490788655,1.83400122502825,2.25805754401872,2.62517208773922,3.44342387848874,1.68778734329791,4.04951574704956,2.09363664420171,2.54070335864452,2.68057333777483,2.59480684854905,2.31212002800853,2.8053208771286,2.41306839001971,0,2.26320027526609,2.95470961570558,2.06360919018668,2.63706734063808,2.57867187427194,2.54000865243795,2.57575961364793,2.45375067839851,2.74225118149411,2.64430261293088,2.82223485873753,2.3319444011935,2.92566453374464,2.74552191692545,2.75820406231861,2.149583682421,2.49083699404273,2.05098795746347,4.12822228543837,3.17439066950392,1.75035554940242,1.98527662547846,2.0122496920174
1.79793868534076,2.84086822363616,3.24974510095136,2.69760775723201,2.41391932442738,2.56483900870812,2.80232697859259,1.99025745403148,2.45707463565827,2.28090206636779,2.84069390504553,2.61412443514806,2.77833055626575,3.58447252404995,2.62680807717049,2.42114048772149,2.79582114694267,2.20123226425549,2.47454220869863,2.30529220890539,2.72987600112179,3.07962949060928,2.49461679192147,3.38728501163033,2.56658777552633,2.25397658303536,2.42904114039145,3.36195614855646,1.97756020043219,2.85872793039459,2.58944560609772,2.29999553805835,2.504097137805,2.79618326258223,1.35021920364394,4.28016986041258,2.81239564702985,2.80567114446452,2.21183512321285,2.46662307701933,2.75344655372701,3.51231014272056,1.79421863424135,2.26320027526609,0,3.66543982320303,2.81486135076553,2.5621440552027,2.93637530031984,2.8975683439508,2.78708984310377,2.67707378584719,2.85524138151714,2.97202330070186,2.36541207376717,2.77728194292274,3.5256195304698,3.32337584179564,2.98704585340215,2.26369916088874,2.37551637486157,2.3676910343361,4.26885938163559,2.47699034995721,1.69850324248808,2.02140792526271,1.18270413220404
2.98195288692513,3.69400357341741,3.91811896562891,3.40750416538224,3.18466959614056,3.27951635499228,3.01876090261303,3.7112879614516,3.17964042361977,3.39116982774259,1.7403347756248,3.57297055437316,3.78524439275047,3.8916780334308,3.03472923954565,2.91434929289713,4.29434065821539,2.46118468759319,2.36937734267483,2.6883254697189,2.73268419828734,3.27139597207984,3.33092637366747,3.23834294477197,3.462863082055,3.85518534318147,2.24445569545451,1.68833120148857,3.47600088661674,4.03574536145309,2.20411410628056,3.01600154065819,3.0900019683423,4.06186622245703,3.33467695779117,3.9573575860221,2.70799042344756,3.23529496104091,2.86832433407579,3.827246144915,2.76019580537738,3.26401578581858,3.84596665554949,2.95470961570558,3.66543982320303,0,3.10107504384687,4.21877067402895,2.6157058468369,3.29776986512702,3.01198084954355,3.06180569074044,3.59255996081402,3.63934708550849,4.56641585456218,4.02633581610647,3.56981731170046,3.62653152254972,3.47673926312594,3.96780051080989,3.22945630087491,3.08168023843121,4.80305620389478,3.80942797712276,2.88152985725604,3.66249580017767,3.26942890220655
